flight_date,scheduled_flights,arr_delay_rate,cancellation_rate,avg_arr_delay_min,weather_delay_min,nas_delay_min,carrier_delay_min,late_aircraft_delay_min,arr_delay_rate_trend,arr_delay_rate_resid,arr_delay_rate_z,cancellation_rate_trend,cancellation_rate_resid,cancellation_rate_z,is_anomaly,anomaly_driver
2025-09-05,19427,0.19378,0.00417,3.928,13590.0,55544.0,77352.0,87075.0,-1.6497814785344571,0.002854185876755233,0.03652967721909144,-5.697671780721027,-0.0829358866089418,-0.1278017038975151,0,
2025-09-06,15908,0.18367,0.01748,8.036,34261.0,79494.0,69463.0,80392.0,-1.662924487083297,0.08565617248003288,0.5592782222330859,-5.847385498291887,0.23142840688262378,0.37523789635905624,0,
2025-09-07,19930,0.19644,0.00346,5.269,8530.0,48223.0,91029.0,109018.0,-1.6745102961460636,0.1728087184344269,1.109492878437015,-6.0184560432050525,0.45905183842835307,0.7394764641112327,0,
2025-09-08,19687,0.14286,0.00264,0.645,17914.0,31570.0,70484.0,70707.0,-1.6798193237008843,-0.061699166526107296,-0.37101091967567257,-6.199540227630243,0.5590756325721697,0.8995325851910305,0,
2025-09-09,17116,0.12004,0.00041,-4.562,4962.0,31310.0,42969.0,35054.0,-1.685516838162376,-0.038470567931151445,-0.22436327731407463,-6.396092805637225,-0.13187976578968907,-0.2061207430753841,0,
2025-09-10,17393,0.11336,0.00057,-4.01,5512.0,24915.0,45955.0,37037.0,-1.6977836649118112,-0.09669638738592723,-0.5919566606475456,-6.598615506082434,-0.13215254853746128,-0.2065572446986192,0,
2025-09-11,20347,0.19188,0.00054,3.919,15610.0,54241.0,81412.0,91038.0,-1.708898154786348,0.0035432482787618458,0.04087989130029015,-6.769082313694297,-1.0477350488916235,-1.6716544727094305,0,
2025-09-12,20020,0.17218,0.00115,1.562,8997.0,42940.0,72250.0,74060.0,-1.7082407957824532,-0.04192775610453725,-0.2461893247510268,-6.87606182717485,-0.6940815997842078,-1.1057451332852786,0,
2025-09-13,16194,0.16882,0.00939,3.598,31382.0,46374.0,52333.0,89756.0,-1.6930071613140136,0.12372730491821371,0.7996302947557797,-6.8944072562698935,0.7171108323191255,1.1524174240644665,0,
2025-09-14,20333,0.15177,0.0003,0.176,4171.0,31019.0,68349.0,68637.0,-1.6693664129702763,-0.15655462443398038,-0.9698558827265233,-6.810834341384864,-0.942585707720407,-1.5033965514215926,0,
2025-09-15,20105,0.13321,0.00035,-1.224,1977.0,30196.0,64315.0,62689.0,-1.6448630455079722,-0.1912810937295666,-1.189092304972246,-6.649032146032446,-0.8762177260332829,-1.397195803852842,0,
2025-09-16,17418,0.13596,0.00029,-1.992,3987.0,37981.0,53966.0,43910.0,-1.6183757309114328,0.03826001352196684,0.2600550495658703,-6.437779369666003,-0.3271320470409682,-0.5185596286082359,0,
2025-09-17,17723,0.17347,0.00621,2.731,7508.0,58999.0,59834.0,69520.0,-1.5871405974601476,0.16432763928985672,1.0559498178796116,-6.2042703787239315,1.2443948354318808,1.9961669835373894,0,
2025-09-18,20372,0.22611,0.00236,8.097,9145.0,73460.0,90168.0,134543.0,-1.5498373082470271,0.037436593752132374,0.2548566056121151,-5.974717064920867,-0.22272154351146423,-0.3514839808789298,0,
2025-09-19,20030,0.19436,0.02736,7.297,4920.0,89989.0,84761.0,115998.0,-1.508628841912352,-0.07795838050135995,-0.47365918691299613,-5.743247585231993,1.184042475622956,1.899592316562252,0,
2025-09-20,16218,0.14789,0.01011,0.468,3456.0,40732.0,66493.0,48788.0,-1.4718735734257873,-0.11942268628673847,-0.7354331661192386,-5.511619174403238,-0.20832186813424602,-0.32844190168753273,0,
2025-09-21,20327,0.22178,0.00364,7.879,30686.0,53329.0,98783.0,112123.0,-1.4532891097172438,0.10050787760973634,0.6530405528970465,-5.333576001848695,0.31684604776281233,0.5119215363678802,0,
2025-09-22,20106,0.21178,0.00358,6.373,16470.0,59471.0,88567.0,109625.0,-1.4581849353505028,0.11297682069256454,0.7317599426339195,-5.25342923800905,0.11530069896180972,0.18941260709869848,0,
2025-09-23,17381,0.15591,0.00138,-0.524,7025.0,39060.0,58277.0,39088.0,-1.4821192474484177,0.08917283645570562,0.5814797544909276,-5.281472527209113,-0.17808109892583612,-0.28005121365776164,0,
2025-09-24,17693,0.20207,0.00876,6.178,9307.0,50636.0,93633.0,104311.0,-1.5208477788422419,0.23010489112096533,1.471217181626293,-5.396272895326884,0.556801021267205,0.8958927966231879,0,
2025-09-25,20379,0.23847,0.00923,10.757,8077.0,102115.0,99662.0,131651.0,-1.5769873469057931,0.17406160306047203,1.1174026357049591,-5.575162583293125,0.7846659348739253,1.2605177792511788,0,
2025-09-26,20077,0.19711,0.01818,9.88,36262.0,59810.0,112525.0,138210.0,-1.6510843710162033,0.060703867430686564,0.4017484129328968,-5.781884814716295,0.919376345778339,1.4760787467488214,0,
2025-09-27,16326,0.10808,0.00429,-4.826,3250.0,10110.0,52796.0,37045.0,-1.7356160312030593,-0.10649480945495937,-0.6538164189714698,-6.007053747366438,-0.13547279899634823,-0.21187024461040785,0,
2025-09-28,20386,0.14638,0.00069,-0.467,2996.0,33043.0,70589.0,61678.0,-1.81581450258656,-0.06512592545399332,-0.39264486008158095,-6.2634754571250415,-0.5814924092934666,-0.9255821104794045,0,
2025-09-29,20175,0.14103,0.00084,-1.041,3570.0,38379.0,66697.0,58696.0,-1.880514860728901,-0.08275408419471941,-0.5039355997246021,-6.551012933149223,-0.29197664922855004,-0.46230464791051856,0,
2025-09-30,17514,0.07369,0.00051,-7.25,842.0,9882.0,44830.0,26000.0,-1.9228428358580245,-0.32621668173619667,-2.0409726184124732,-6.802670889209111,-0.1603508602737227,-0.2516796321878959,0,
2025-10-01,17920,0.10245,0.00061,-4.792,4463.0,27551.0,52022.0,30995.0,-1.9368160555725804,-0.09253563264984455,-0.565688830929059,-6.943257178594298,-0.3617492590392182,-0.5739534148814339,0,
2025-10-02,20814,0.1211,0.00106,-1.942,2009.0,18711.0,74073.0,61547.0,-1.9223078390868433,-0.21759103086712384,-1.3551931670682682,-6.983700911256547,0.18385192665650862,0.2991069422715439,0,
2025-10-03,20460,0.15296,0.00059,-0.459,3135.0,33972.0,66615.0,63939.0,-1.8817222007397694,-0.06431328290848937,-0.3875144552965605,-6.975429578242853,-0.8867840283924613,-1.4141037944389097,0,
2025-10-04,16689,0.10768,0.00018,-4.418,3421.0,22240.0,50398.0,35003.0,-1.8163489255415772,-0.0288808646528127,-0.16382121013051895,-6.95311177970127,-2.3028992112607822,-3.680143641379906,0,
2025-10-05,20687,0.16246,0.00087,1.404,2616.0,25659.0,85334.0,73823.0,-1.7301784926423025,-0.08493499449090924,-0.5177042027606812,-6.924090732460151,-0.08078641198878511,-0.12436215660772637,0,
2025-10-06,20925,0.2114,0.00139,6.101,7243.0,76617.0,93237.0,110402.0,-1.6370838300530843,0.0793061571797169,0.5191890722594138,-6.87770834692149,0.41212044745138954,0.6643777692361736,0,
2025-10-07,18494,0.14249,0.00146,-0.633,4098.0,38760.0,61722.0,51354.0,-1.5485981537267568,0.03209013929080995,0.22110317281067013,-6.79814306919034,0.47887288796270777,0.7711937203036731,0,
2025-10-08,18767,0.15337,0.00064,0.319,2090.0,42452.0,58070.0,54698.0,-1.465675853334505,0.02433928622753201,0.1721702023874047,-6.68896454617108,-0.2264275029932108,-0.3574141848329449,0,
2025-10-09,21068,0.23585,0.00071,6.92,4394.0,62954.0,91421.0,119550.0,-1.3899956162748848,0.1783610751816953,1.1445462211175432,-6.558866999416766,-0.4118266271949116,-0.6540862409704027,0,
2025-10-10,21040,0.26596,0.00138,11.42,8433.0,77752.0,121375.0,154002.0,-1.3295662423297816,0.09083770221275489,0.5919904461765143,-6.446514153961494,-0.1778529663447168,-0.27968616035880983,0,
2025-10-11,17302,0.17483,0.00243,2.792,5986.0,38367.0,78087.0,65123.0,-1.2903611137499893,-0.09192170463464455,-0.5618129580200336,-6.38825747314785,-0.39609923154654236,-0.6289195697426958,0,
2025-10-12,20963,0.27713,0.00448,11.846,10778.0,89608.0,118580.0,155686.0,-1.2701010796075765,0.05268065367044317,0.3510959649475791,-6.368985831125019,0.7079572793160578,1.1377700873951253,0,
2025-10-13,21028,0.29066,0.01355,15.991,8860.0,134372.0,106452.0,209583.0,-1.2605043391482684,0.09880321477019804,0.642278612807643,-6.334561864922552,2.205481375072197,3.5340788861358554,1,cancellations
2025-10-14,18524,0.21989,0.00335,7.724,3736.0,80415.0,82508.0,111695.0,-1.2562771672926007,0.27407582551291176,1.7488161006766956,-6.276259452230784,0.8037141849316454,1.2909984168204065,0,
2025-10-15,18781,0.15317,0.00117,-0.646,2617.0,29355.0,63388.0,56072.0,-1.2592264054070306,-0.10287938980048672,-0.6309914187326982,-6.2199763041249945,0.10372786476078932,0.17089398392537974,0,
2025-10-16,21063,0.1815,0.00071,2.751,3705.0,35904.0,84138.0,84194.0,-1.2716378470504917,-0.2385594135970699,-1.4875715315620253,-6.198045509400388,-0.8312184445488828,-1.3251888328373733,0,
2025-10-17,21032,0.13862,0.0009,-0.55,1884.0,21972.0,74373.0,67200.0,-1.2902453153763693,-0.7363310524196975,-4.630121736190327,-6.215648881659568,-1.15946385887906,-1.8504407314444113,0,
2025-10-18,17272,0.24135,0.01673,11.496,40597.0,78562.0,83617.0,121630.0,-1.3134649898739217,0.2820687461841216,1.7992773012189762,-6.229873007327246,1.3928605090259039,2.2337388536345375,0,
2025-10-19,20961,0.27246,0.00315,11.192,8105.0,70663.0,120819.0,143739.0,-1.3332189607334175,0.028397956551479586,0.1977935490433301,-6.170984384940882,0.05752620608439951,0.09696299241986626,0,
2025-10-20,21010,0.2434,0.00133,8.736,4632.0,53304.0,116481.0,128277.0,-1.3406032323781074,-0.018917691575676354,-0.10092133968719963,-6.0622169579740826,-0.21743779006904784,-0.34302902185668727,0,
2025-10-21,18502,0.13571,0.00081,-1.294,4433.0,25661.0,60512.0,50863.0,-1.3346100072291711,-0.24384846506794622,-1.5209625656944754,-5.9384988764533535,-0.7809296855962469,-1.2447177433253838,0,
2025-10-22,18736,0.15724,0.00128,0.433,2189.0,31443.0,60647.0,64694.0,-1.3223557582546839,0.022366967403989246,0.15971848670272476,-5.826465832163989,-0.17634424878820898,-0.277271940002877,0,
2025-10-23,21013,0.20634,0.00885,6.093,3248.0,50135.0,110894.0,95377.0,-1.3065864808857375,-0.0996600263078753,-0.6106668148110916,-5.748994561812862,1.3182294781141959,2.114315736143719,0,
2025-10-24,20773,0.23507,0.01796,8.613,20381.0,63045.0,96957.0,111774.0,-1.2898731715248362,-0.08656077333231771,-0.5279681294938977,-5.684486559055749,0.8896584696857568,1.4285247820664808,0,
2025-10-25,17116,0.21068,0.00666,5.926,20969.0,51426.0,71690.0,86180.0,-1.2707431375806322,0.02706838429745484,0.18939964462395353,-5.604650010139819,-0.1301316024682473,-0.20332336628480127,0,
2025-10-26,20832,0.32729,0.00398,17.805,15726.0,96123.0,135768.0,223814.0,-1.2521892314518397,0.222913763598257,1.425817891057133,-5.53403922460048,-0.3138115280986238,-0.4972443944588881,0,
2025-10-27,20889,0.27019,0.00254,13.78,19365.0,85634.0,112331.0,186736.0,-1.2406262075946937,0.1547979133426931,0.9957864017875551,-5.510088816327592,0.142774470219039,0.23337559906982036,0,
2025-10-28,17773,0.18114,0.0018,1.999,5126.0,46335.0,61270.0,62981.0,-1.242447400509801,-0.010988282423076257,-0.05086110239842097,-5.530786726827004,-0.204293458951871,-0.3219957200227369,0,
2025-10-29,18095,0.16184,0.00199,0.119,1400.0,39448.0,54304.0,53969.0,-1.2606217975922525,-0.015514500590158908,-0.07943618928123623,-5.567399477825304,-0.052413383198831376,-0.0789601903028303,0,
2025-10-30,20224,0.26614,0.04208,18.316,31245.0,150009.0,116497.0,171510.0,-1.2929184226678603,0.11178660895356263,0.7242458541398495,-5.568051472068518,2.6304528079301677,4.21410986971533,1,cancellations
2025-10-31,17091,0.24764,0.01972,11.319,3031.0,96928.0,99526.0,107183.0,-1.3269247608055623,0.022398642738453045,0.15991846058841322,-5.5204714650292965,0.5718746766740201,0.920013365489426,0,
2025-11-01,16369,0.17789,0.00446,2.133,2836.0,37213.0,75860.0,58413.0,-1.3513977232705316,-0.009130673699871972,-0.03913357873509494,-5.446710052398371,-0.559165744878162,-0.88985541831028,0,
2025-11-02,20032,0.21979,0.00524,5.203,6801.0,78201.0,78306.0,105899.0,-1.3652868254424055,-0.1770498469949009,-1.099247075051311,-5.347557305856888,-0.16452357879402424,-0.25835673483566207,0,
2025-11-03,19351,0.16724,0.00124,1.256,4589.0,39649.0,73094.0,79234.0,-1.3734959843138617,-0.3167730558918178,-1.981352772653722,-5.195475100778372,-0.9998776813648007,-1.595074048251426,0,
2025-11-04,17584,0.17049,0.00421,1.165,2353.0,70031.0,49696.0,74431.0,-1.3748784811993104,-0.04456385744498892,-0.2628316566172046,-4.959686029123916,0.04424241413186003,0.07570652808201613,0,
2025-11-05,17823,0.15654,0.0055,2.678,1557.0,79338.0,59937.0,71060.0,-1.3654800406485363,0.05601506520794608,0.37214689441451204,-4.623806228484385,-0.03600299650988781,-0.052700610156577406,0,
2025-11-06,20179,0.26975,0.0057,11.67,6140.0,116371.0,89020.0,148663.0,-1.3803572222729883,0.13151103060950642,0.8487707978623833,-4.235518436076117,-0.772209315746327,-1.2307635778739858,0,
2025-11-07,19836,0.24545,0.03952,8.084,4293.0,87705.0,82474.0,101513.0,-1.4406844253034952,0.13293818527030266,0.857780763118599,-3.854926912740165,-0.3261944738335476,-0.5170593422804416,0,
2025-11-08,16698,0.33253,0.07492,24.193,10718.0,212353.0,97895.0,138889.0,-1.5115091476575402,1.097457039646094,6.947016643161498,-3.5436750975515627,0.5659678231013818,0.9105613338132083,1,delays
2025-11-09,20442,0.45142,0.12132,39.72,35900.0,296575.0,167128.0,287748.0,-1.586208318642984,1.1589260154878505,7.335084840591758,-3.3533217240588304,1.208027575220917,1.9379728043074231,1,delays
2025-11-10,20224,0.39915,0.0978,26.151,16336.0,198220.0,138816.0,218599.0,-1.6612697341047369,1.1796949928966267,7.466204312083238,-3.2818316007997845,1.3027209424614077,2.089499280404757,1,delays
2025-11-11,17867,0.15706,0.05272,0.739,4882.0,44277.0,69838.0,68290.0,-1.7389388471726197,0.15996082314108673,1.02838107367725,-3.3140682654660085,0.9630252246377982,1.545924829868624,0,
2025-11-12,17846,0.09102,0.03659,-6.517,1775.0,21840.0,46625.0,32028.0,-1.827744444067333,-0.11931880343455892,-0.7347773290788914,-3.4697698273491264,0.7143482285036367,1.1479967594158966,0,
2025-11-13,20490,0.13967,0.03797,-1.516,2910.0,51392.0,61172.0,59397.0,-1.9003362607729217,-0.20162280183139414,-1.2543819566456007,-3.7848802932092753,0.9366036063954977,1.5036454725945598,0,
